"CARRIER","DEP_TIME","DEST","FL_DATE","ORIGIN","Weather","Flight.Status"
"DL",1509,"JFK","01/26/2004","DCA",1,"delayed"
"DL",741,"LGA","01/26/2004","DCA",1,"delayed"
"DL",929,"LGA","01/26/2004","DCA",0,"ontime"
"DL",1033,"LGA","01/26/2004","DCA",0,"ontime"
"DL",1129,"LGA","01/26/2004","DCA",0,"ontime"
"DL",1229,"LGA","01/26/2004","DCA",0,"ontime"
"DL",1328,"LGA","01/26/2004","DCA",0,"ontime"
"DL",1433,"LGA","01/26/2004","DCA",0,"delayed"
"DL",1540,"LGA","01/26/2004","DCA",1,"delayed"
"DL",1634,"LGA","01/26/2004","DCA",0,"ontime"
"DL",1730,"LGA","01/26/2004","DCA",0,"ontime"
"DL",1931,"LGA","01/26/2004","DCA",0,"ontime"
"DL",2031,"LGA","01/26/2004","DCA",0,"ontime"
"MQ",1619,"JFK","01/26/2004","DCA",1,"delayed"
"MQ",1956,"JFK","01/26/2004","DCA",1,"delayed"
"MQ",1017,"LGA","01/26/2004","DCA",1,"delayed"
"MQ",920,"LGA","01/26/2004","DCA",1,"delayed"
"MQ",1607,"LGA","01/26/2004","DCA",1,"delayed"
"MQ",2010,"LGA","01/26/2004","DCA",1,"delayed"
"UA",929,"LGA","01/26/2004","IAD",1,"delayed"
"US",646,"LGA","01/26/2004","DCA",0,"delayed"
"US",729,"LGA","01/26/2004","DCA",0,"delayed"
"US",801,"LGA","01/26/2004","DCA",0,"ontime"
"US",925,"LGA","01/26/2004","DCA",1,"delayed"
"US",956,"LGA","01/26/2004","DCA",0,"ontime"
"US",1100,"LGA","01/26/2004","DCA",0,"delayed"
"US",1358,"LGA","01/26/2004","DCA",0,"ontime"
"US",1559,"LGA","01/26/2004","DCA",0,"ontime"
"US",1703,"LGA","01/26/2004","DCA",0,"ontime"
"US",1756,"LGA","01/26/2004","DCA",0,"ontime"
"US",1900,"LGA","01/26/2004","DCA",0,"ontime"
"US",1955,"LGA","01/26/2004","DCA",0,"ontime"
"US",2118,"LGA","01/26/2004","DCA",0,"delayed"
"RU",1737,"EWR","01/26/2004","BWI",0,"delayed"
"RU",1504,"EWR","01/26/2004","BWI",0,"ontime"
"CO",750,"EWR","01/26/2004","DCA",1,"delayed"
"CO",1922,"EWR","01/26/2004","DCA",0,"delayed"
"CO",1254,"EWR","01/26/2004","DCA",0,"ontime"
"DH",840,"EWR","01/26/2004","IAD",0,"ontime"
"DH",1501,"EWR","01/26/2004","IAD",0,"delayed"
"DH",2150,"EWR","01/26/2004","IAD",0,"delayed"
"DH",632,"EWR","01/26/2004","IAD",0,"ontime"
"DH",1457,"EWR","01/26/2004","IAD",1,"delayed"
"RU",1500,"EWR","01/26/2004","IAD",0,"delayed"
"RU",2055,"EWR","01/26/2004","DCA",0,"ontime"
"RU",856,"EWR","01/26/2004","DCA",0,"ontime"
"RU",1939,"EWR","01/26/2004","IAD",0,"delayed"
"RU",1258,"EWR","01/26/2004","IAD",0,"ontime"
"RU",1754,"EWR","01/26/2004","IAD",0,"delayed"
"RU",1358,"EWR","01/26/2004","DCA",0,"ontime"
"RU",1755,"EWR","01/26/2004","DCA",1,"delayed"
"OH",1515,"JFK","01/27/2004","BWI",0,"ontime"
"DH",1941,"JFK","01/27/2004","DCA",0,"delayed"
"DH",1409,"LGA","01/27/2004","IAD",1,"delayed"
"DH",1520,"LGA","01/27/2004","IAD",1,"delayed"
"DH",1735,"LGA","01/27/2004","IAD",1,"delayed"
"DH",845,"LGA","01/27/2004","IAD",1,"delayed"
"DH",1031,"LGA","01/27/2004","IAD",0,"ontime"
"DH",837,"JFK","01/27/2004","IAD",0,"delayed"
"DH",1342,"JFK","01/27/2004","IAD",0,"delayed"
"DH",1512,"JFK","01/27/2004","IAD",1,"delayed"
"DH",1915,"JFK","01/27/2004","IAD",1,"delayed"
"DH",2155,"JFK","01/27/2004","IAD",1,"delayed"
"DL",1505,"JFK","01/27/2004","DCA",0,"delayed"
"DL",731,"LGA","01/27/2004","DCA",0,"ontime"
"DL",842,"LGA","01/27/2004","DCA",0,"delayed"
"DL",1032,"LGA","01/27/2004","DCA",0,"ontime"
"DL",1231,"LGA","01/27/2004","DCA",0,"ontime"
"DL",1430,"LGA","01/27/2004","DCA",0,"ontime"
"DL",1750,"LGA","01/27/2004","DCA",0,"delayed"
"DL",1927,"LGA","01/27/2004","DCA",0,"delayed"
"DL",2030,"LGA","01/27/2004","DCA",0,"delayed"
"MQ",1551,"JFK","01/27/2004","DCA",0,"delayed"
"MQ",1915,"JFK","01/27/2004","DCA",1,"delayed"
"MQ",700,"LGA","01/27/2004","DCA",0,"delayed"
"MQ",810,"LGA","01/27/2004","DCA",0,"ontime"
"MQ",1612,"LGA","01/27/2004","DCA",1,"delayed"
"MQ",1459,"LGA","01/27/2004","DCA",0,"ontime"
"MQ",1855,"LGA","01/27/2004","DCA",1,"delayed"
"UA",1026,"LGA","01/27/2004","IAD",1,"delayed"
"US",625,"LGA","01/27/2004","DCA",0,"ontime"
"US",657,"LGA","01/27/2004","DCA",0,"ontime"
"US",757,"LGA","01/27/2004","DCA",0,"ontime"
"US",858,"LGA","01/27/2004","DCA",0,"ontime"
"US",956,"LGA","01/27/2004","DCA",0,"ontime"
"US",1057,"LGA","01/27/2004","DCA",0,"ontime"
"US",1156,"LGA","01/27/2004","DCA",0,"ontime"
"US",1300,"LGA","01/27/2004","DCA",0,"ontime"
"US",1357,"LGA","01/27/2004","DCA",0,"ontime"
"US",1457,"LGA","01/27/2004","DCA",0,"ontime"
"US",1559,"LGA","01/27/2004","DCA",0,"ontime"
"US",1657,"LGA","01/27/2004","DCA",0,"ontime"
"RU",657,"EWR","01/27/2004","BWI",0,"delayed"
"CO",1813,"EWR","01/27/2004","DCA",1,"delayed"
"CO",1257,"EWR","01/27/2004","DCA",0,"delayed"
"DH",840,"EWR","01/27/2004","IAD",0,"delayed"
"DH",1824,"EWR","01/27/2004","IAD",1,"delayed"
"DH",1348,"EWR","01/27/2004","IAD",0,"delayed"
"DH",2150,"EWR","01/27/2004","IAD",0,"delayed"
"DH",1444,"EWR","01/27/2004","IAD",1,"delayed"
"RU",1456,"EWR","01/27/2004","IAD",0,"delayed"
"RU",711,"EWR","01/27/2004","IAD",1,"delayed"
"RU",641,"EWR","01/27/2004","DCA",0,"ontime"
"OH",1500,"JFK","01/28/2004","BWI",0,"ontime"
"DH",1631,"JFK","01/28/2004","DCA",0,"ontime"
"DH",1238,"LGA","01/28/2004","IAD",0,"ontime"
"DH",1552,"LGA","01/28/2004","IAD",0,"delayed"
"DH",1744,"LGA","01/28/2004","IAD",0,"ontime"
"DH",2151,"LGA","01/28/2004","IAD",0,"delayed"
"DH",640,"LGA","01/28/2004","IAD",0,"ontime"
"DH",1038,"LGA","01/28/2004","IAD",0,"ontime"
"DH",912,"JFK","01/28/2004","IAD",0,"delayed"
"DH",1331,"JFK","01/28/2004","IAD",0,"delayed"
"DH",1451,"JFK","01/28/2004","IAD",0,"ontime"
"DH",1642,"JFK","01/28/2004","IAD",0,"ontime"
"DH",1832,"JFK","01/28/2004","IAD",0,"delayed"
"DH",2118,"JFK","01/28/2004","IAD",0,"ontime"
"DH",1610,"JFK","01/28/2004","IAD",0,"ontime"
"DL",1451,"JFK","01/28/2004","DCA",0,"ontime"
"DL",729,"LGA","01/28/2004","DCA",0,"ontime"
"DL",931,"LGA","01/28/2004","DCA",0,"ontime"
"DL",1130,"LGA","01/28/2004","DCA",0,"ontime"
"DL",1329,"LGA","01/28/2004","DCA",0,"ontime"
"DL",1529,"LGA","01/28/2004","DCA",0,"ontime"
"DL",1729,"LGA","01/28/2004","DCA",0,"ontime"
"DL",1830,"LGA","01/28/2004","DCA",0,"ontime"
"DL",2030,"LGA","01/28/2004","DCA",0,"delayed"
"MQ",1529,"JFK","01/28/2004","DCA",0,"ontime"
"MQ",1833,"JFK","01/28/2004","DCA",0,"ontime"
"MQ",756,"LGA","01/28/2004","DCA",0,"delayed"
"MQ",1424,"LGA","01/28/2004","DCA",0,"delayed"
"MQ",1513,"LGA","01/28/2004","DCA",0,"ontime"
"MQ",1551,"LGA","01/28/2004","DCA",0,"ontime"
"MQ",1719,"LGA","01/28/2004","DCA",0,"delayed"
"MQ",1941,"LGA","01/28/2004","DCA",0,"delayed"
"UA",849,"LGA","01/28/2004","IAD",0,"ontime"
"US",628,"LGA","01/28/2004","DCA",0,"ontime"
"US",657,"LGA","01/28/2004","DCA",0,"ontime"
"US",830,"LGA","01/28/2004","DCA",0,"delayed"
"US",921,"LGA","01/28/2004","DCA",0,"delayed"
"US",1005,"LGA","01/28/2004","DCA",0,"ontime"
"US",1056,"LGA","01/28/2004","DCA",0,"ontime"
"US",1257,"LGA","01/28/2004","DCA",0,"ontime"
"US",1458,"LGA","01/28/2004","DCA",0,"delayed"
"US",1555,"LGA","01/28/2004","DCA",0,"delayed"
"US",1656,"LGA","01/28/2004","DCA",0,"ontime"
"US",1758,"LGA","01/28/2004","DCA",0,"ontime"
"US",1855,"LGA","01/28/2004","DCA",0,"ontime"
"US",1956,"LGA","01/28/2004","DCA",0,"delayed"
"US",2054,"LGA","01/28/2004","DCA",0,"ontime"
"RU",1454,"EWR","01/28/2004","BWI",0,"ontime"
"RU",1022,"EWR","01/28/2004","BWI",0,"ontime"
"RU",1848,"EWR","01/28/2004","BWI",0,"delayed"
"CO",1723,"EWR","01/28/2004","DCA",0,"ontime"
"CO",1937,"EWR","01/28/2004","DCA",0,"delayed"
"CO",1256,"EWR","01/28/2004","DCA",0,"ontime"
"DH",836,"EWR","01/28/2004","IAD",0,"ontime"
"DH",1715,"EWR","01/28/2004","IAD",0,"delayed"
"DH",1354,"EWR","01/28/2004","IAD",0,"delayed"
"DH",2116,"EWR","01/28/2004","IAD",0,"ontime"
"DH",627,"EWR","01/28/2004","IAD",0,"ontime"
"DH",1425,"EWR","01/28/2004","IAD",0,"ontime"
"RU",1355,"EWR","01/28/2004","DCA",0,"ontime"
"RU",1650,"EWR","01/28/2004","IAD",0,"ontime"
"RU",2120,"EWR","01/28/2004","DCA",0,"delayed"
"RU",1855,"EWR","01/28/2004","IAD",0,"ontime"
"RU",1628,"EWR","01/28/2004","DCA",0,"ontime"
"RU",911,"EWR","01/28/2004","DCA",0,"delayed"
"RU",700,"EWR","01/28/2004","IAD",0,"ontime"
"RU",1523,"EWR","01/28/2004","DCA",0,"ontime"
"RU",1453,"EWR","01/28/2004","IAD",0,"ontime"
"OH",1455,"JFK","01/29/2004","BWI",0,"ontime"
"DH",1636,"JFK","01/29/2004","DCA",0,"ontime"
"DH",1321,"LGA","01/29/2004","IAD",0,"delayed"
"DH",1609,"LGA","01/29/2004","IAD",0,"delayed"
"DH",1939,"LGA","01/29/2004","IAD",0,"delayed"
"DH",2120,"LGA","01/29/2004","IAD",0,"ontime"
"DH",721,"LGA","01/29/2004","IAD",0,"delayed"
"DH",837,"JFK","01/29/2004","IAD",0,"ontime"
"DH",1232,"JFK","01/29/2004","IAD",0,"ontime"
"DH",1450,"JFK","01/29/2004","IAD",0,"ontime"
"DH",1644,"JFK","01/29/2004","IAD",0,"ontime"
"DH",1737,"JFK","01/29/2004","IAD",0,"ontime"
"DH",2115,"JFK","01/29/2004","IAD",0,"ontime"
"DH",1613,"JFK","01/29/2004","IAD",0,"ontime"
"DL",1500,"JFK","01/29/2004","DCA",0,"delayed"
"DL",630,"LGA","01/29/2004","DCA",0,"ontime"
"DL",728,"LGA","01/29/2004","DCA",0,"ontime"
"DL",834,"LGA","01/29/2004","DCA",0,"delayed"
"DL",1032,"LGA","01/29/2004","DCA",0,"ontime"
"DL",1128,"LGA","01/29/2004","DCA",0,"ontime"
"DL",1230,"LGA","01/29/2004","DCA",0,"ontime"
"DL",1329,"LGA","01/29/2004","DCA",0,"ontime"
"DL",1430,"LGA","01/29/2004","DCA",0,"ontime"
"DL",1531,"LGA","01/29/2004","DCA",0,"ontime"
"DL",1629,"LGA","01/29/2004","DCA",0,"ontime"
"DL",1730,"LGA","01/29/2004","DCA",0,"ontime"
"DL",1829,"LGA","01/29/2004","DCA",0,"ontime"
"DL",1928,"LGA","01/29/2004","DCA",0,"ontime"
"DL",2031,"LGA","01/29/2004","DCA",0,"ontime"
"MQ",1633,"JFK","01/29/2004","DCA",0,"delayed"
"MQ",559,"JFK","01/29/2004","DCA",0,"ontime"
"MQ",1829,"JFK","01/29/2004","DCA",0,"ontime"
"MQ",650,"LGA","01/29/2004","DCA",0,"delayed"
"MQ",749,"LGA","01/29/2004","DCA",0,"ontime"
"MQ",855,"LGA","01/29/2004","DCA",0,"ontime"
"MQ",1257,"LGA","01/29/2004","DCA",0,"ontime"
"MQ",1428,"LGA","01/29/2004","DCA",0,"delayed"
"MQ",1527,"LGA","01/29/2004","DCA",0,"delayed"
"MQ",1654,"LGA","01/29/2004","DCA",0,"ontime"
"MQ",1902,"LGA","01/29/2004","DCA",0,"ontime"
"UA",848,"LGA","01/29/2004","IAD",0,"ontime"
"US",632,"LGA","01/29/2004","DCA",0,"ontime"
"US",657,"LGA","01/29/2004","DCA",0,"delayed"
"US",755,"LGA","01/29/2004","DCA",0,"ontime"
"US",858,"LGA","01/29/2004","DCA",0,"ontime"
"US",958,"LGA","01/29/2004","DCA",0,"ontime"
"US",1058,"LGA","01/29/2004","DCA",0,"ontime"
"US",1155,"LGA","01/29/2004","DCA",0,"ontime"
"US",1256,"LGA","01/29/2004","DCA",0,"ontime"
"US",1356,"LGA","01/29/2004","DCA",0,"ontime"
"US",1457,"LGA","01/29/2004","DCA",0,"ontime"
"US",1556,"LGA","01/29/2004","DCA",0,"ontime"
"US",1659,"LGA","01/29/2004","DCA",0,"ontime"
"US",1758,"LGA","01/29/2004","DCA",0,"ontime"
"US",1857,"LGA","01/29/2004","DCA",0,"ontime"
"US",2001,"LGA","01/29/2004","DCA",0,"ontime"
"US",2055,"LGA","01/29/2004","DCA",0,"ontime"
"RU",1718,"EWR","01/29/2004","BWI",0,"ontime"
"RU",659,"EWR","01/29/2004","BWI",0,"ontime"
"RU",1030,"EWR","01/29/2004","BWI",0,"ontime"
"RU",1451,"EWR","01/29/2004","BWI",0,"ontime"
"CO",1255,"EWR","01/29/2004","DCA",0,"ontime"
"CO",1728,"EWR","01/29/2004","DCA",0,"ontime"
"CO",732,"EWR","01/29/2004","DCA",0,"ontime"
"CO",1852,"EWR","01/29/2004","DCA",0,"ontime"
"DH",913,"EWR","01/29/2004","IAD",0,"delayed"
"DH",1659,"EWR","01/29/2004","IAD",0,"ontime"
"DH",1237,"EWR","01/29/2004","IAD",0,"ontime"
"DH",2211,"EWR","01/29/2004","IAD",0,"delayed"
"DH",627,"EWR","01/29/2004","IAD",0,"ontime"
"DH",1427,"EWR","01/29/2004","IAD",0,"ontime"
"RU",2057,"EWR","01/29/2004","DCA",0,"ontime"
"RU",1633,"EWR","01/29/2004","DCA",0,"ontime"
"RU",1452,"EWR","01/29/2004","IAD",0,"ontime"
"RU",640,"EWR","01/29/2004","DCA",0,"ontime"
"RU",654,"EWR","01/29/2004","IAD",0,"ontime"
"RU",1855,"EWR","01/29/2004","IAD",0,"ontime"
"RU",1405,"EWR","01/29/2004","DCA",0,"delayed"
"RU",1259,"EWR","01/29/2004","IAD",0,"ontime"
"RU",1620,"EWR","01/29/2004","DCA",0,"delayed"
"RU",857,"EWR","01/29/2004","DCA",0,"ontime"
"RU",1659,"EWR","01/29/2004","IAD",0,"ontime"
"OH",1455,"JFK","01/30/2004","BWI",0,"ontime"
"DH",1640,"JFK","01/30/2004","DCA",0,"ontime"
"DH",1237,"LGA","01/30/2004","IAD",0,"ontime"
"DH",1528,"LGA","01/30/2004","IAD",0,"delayed"
"DH",1709,"LGA","01/30/2004","IAD",0,"ontime"
"DH",2127,"LGA","01/30/2004","IAD",0,"ontime"
"DH",632,"LGA","01/30/2004","IAD",0,"ontime"
"DH",1030,"LGA","01/30/2004","IAD",0,"ontime"
"DH",831,"JFK","01/30/2004","IAD",0,"ontime"
"DH",1241,"JFK","01/30/2004","IAD",0,"ontime"
"DH",1459,"JFK","01/30/2004","IAD",0,"ontime"
"DH",1641,"JFK","01/30/2004","IAD",0,"ontime"
"DH",1714,"JFK","01/30/2004","IAD",0,"ontime"
"DH",2214,"JFK","01/30/2004","IAD",0,"delayed"
"DH",1609,"JFK","01/30/2004","IAD",0,"ontime"
"DL",1510,"JFK","01/30/2004","DCA",0,"delayed"
"DL",630,"LGA","01/30/2004","DCA",0,"ontime"
"DL",730,"LGA","01/30/2004","DCA",0,"ontime"
"DL",830,"LGA","01/30/2004","DCA",0,"ontime"
"DL",931,"LGA","01/30/2004","DCA",0,"ontime"
"DL",1031,"LGA","01/30/2004","DCA",0,"ontime"
"DL",1131,"LGA","01/30/2004","DCA",0,"ontime"
"DL",1231,"LGA","01/30/2004","DCA",0,"ontime"
"DL",1331,"LGA","01/30/2004","DCA",0,"ontime"
"DL",1432,"LGA","01/30/2004","DCA",0,"ontime"
"DL",1531,"LGA","01/30/2004","DCA",0,"ontime"
"DL",1632,"LGA","01/30/2004","DCA",0,"ontime"
"DL",1730,"LGA","01/30/2004","DCA",0,"ontime"
"DL",1830,"LGA","01/30/2004","DCA",0,"ontime"
"DL",1927,"LGA","01/30/2004","DCA",0,"ontime"
"DL",2031,"LGA","01/30/2004","DCA",0,"ontime"
"MQ",1523,"JFK","01/30/2004","DCA",0,"ontime"
"MQ",1843,"JFK","01/30/2004","DCA",0,"ontime"
"MQ",703,"LGA","01/30/2004","DCA",0,"ontime"
"MQ",827,"LGA","01/30/2004","DCA",1,"delayed"
"MQ",850,"LGA","01/30/2004","DCA",0,"ontime"
"MQ",1056,"LGA","01/30/2004","DCA",0,"ontime"
"MQ",1251,"LGA","01/30/2004","DCA",0,"ontime"
"MQ",1358,"LGA","01/30/2004","DCA",0,"ontime"
"MQ",1458,"LGA","01/30/2004","DCA",0,"ontime"
"MQ",1703,"LGA","01/30/2004","DCA",0,"delayed"
"MQ",1656,"LGA","01/30/2004","DCA",0,"ontime"
"UA",849,"LGA","01/30/2004","IAD",0,"ontime"
"US",638,"LGA","01/30/2004","DCA",0,"ontime"
"US",656,"LGA","01/30/2004","DCA",0,"ontime"
"US",754,"LGA","01/30/2004","DCA",0,"ontime"
"US",858,"LGA","01/30/2004","DCA",0,"ontime"
"US",957,"LGA","01/30/2004","DCA",0,"ontime"
"US",1057,"LGA","01/30/2004","DCA",0,"ontime"
"US",1155,"LGA","01/30/2004","DCA",0,"ontime"
"US",1256,"LGA","01/30/2004","DCA",0,"ontime"
"US",1356,"LGA","01/30/2004","DCA",0,"ontime"
"US",1459,"LGA","01/30/2004","DCA",0,"ontime"
"US",1556,"LGA","01/30/2004","DCA",0,"ontime"
"US",1656,"LGA","01/30/2004","DCA",0,"delayed"
"US",1758,"LGA","01/30/2004","DCA",0,"ontime"
"US",1856,"LGA","01/30/2004","DCA",0,"ontime"
"US",2004,"LGA","01/30/2004","DCA",0,"ontime"
"US",2057,"LGA","01/30/2004","DCA",0,"ontime"
"RU",1748,"EWR","01/30/2004","BWI",0,"delayed"
"RU",700,"EWR","01/30/2004","BWI",0,"ontime"
"RU",1513,"EWR","01/30/2004","BWI",0,"delayed"
"RU",1037,"EWR","01/30/2004","BWI",0,"ontime"
"CO",1728,"EWR","01/30/2004","DCA",0,"ontime"
"CO",1257,"EWR","01/30/2004","DCA",0,"ontime"
"CO",1851,"EWR","01/30/2004","DCA",0,"ontime"
"CO",727,"EWR","01/30/2004","DCA",0,"ontime"
"DH",832,"EWR","01/30/2004","IAD",0,"ontime"
"DH",1715,"EWR","01/30/2004","IAD",0,"ontime"
"DH",1242,"EWR","01/30/2004","IAD",0,"delayed"
"DH",2116,"EWR","01/30/2004","IAD",0,"ontime"
"DH",623,"EWR","01/30/2004","IAD",0,"ontime"
"DH",1426,"EWR","01/30/2004","IAD",0,"ontime"
"RU",1255,"EWR","01/30/2004","IAD",0,"ontime"
"RU",2056,"EWR","01/30/2004","DCA",0,"ontime"
"RU",1657,"EWR","01/30/2004","IAD",0,"delayed"
"RU",1856,"EWR","01/30/2004","IAD",0,"delayed"
"RU",643,"EWR","01/30/2004","DCA",0,"ontime"
"RU",1359,"EWR","01/30/2004","DCA",0,"delayed"
"RU",1601,"EWR","01/30/2004","DCA",0,"delayed"
"RU",1630,"EWR","01/30/2004","DCA",0,"ontime"
"RU",858,"EWR","01/30/2004","DCA",0,"ontime"
"RU",1456,"EWR","01/30/2004","IAD",0,"delayed"
"RU",659,"EWR","01/30/2004","IAD",0,"delayed"
"OH",1505,"JFK","01/31/2004","BWI",0,"ontime"
"DH",1633,"JFK","01/31/2004","DCA",0,"ontime"
"DH",1243,"LGA","01/31/2004","IAD",0,"ontime"
"DH",1711,"LGA","01/31/2004","IAD",0,"ontime"
"DH",2117,"LGA","01/31/2004","IAD",0,"ontime"
"DH",931,"JFK","01/31/2004","IAD",0,"delayed"
"DH",1238,"JFK","01/31/2004","IAD",0,"ontime"
"DH",1639,"JFK","01/31/2004","IAD",0,"ontime"
"DH",1706,"JFK","01/31/2004","IAD",0,"ontime"
"DH",2115,"JFK","01/31/2004","IAD",0,"ontime"
"DH",1750,"JFK","01/31/2004","IAD",0,"ontime"
"DL",1500,"JFK","01/31/2004","DCA",0,"ontime"
"DL",727,"LGA","01/31/2004","DCA",0,"ontime"
"DL",840,"LGA","01/31/2004","DCA",0,"delayed"
"DL",1030,"LGA","01/31/2004","DCA",0,"ontime"
"DL",1231,"LGA","01/31/2004","DCA",0,"ontime"
"DL",1429,"LGA","01/31/2004","DCA",0,"ontime"
"DL",1629,"LGA","01/31/2004","DCA",0,"ontime"
"DL",1829,"LGA","01/31/2004","DCA",0,"ontime"
"DL",2026,"LGA","01/31/2004","DCA",0,"ontime"
"MQ",1514,"JFK","01/31/2004","DCA",0,"ontime"
"MQ",613,"JFK","01/31/2004","DCA",0,"ontime"
"MQ",1819,"JFK","01/31/2004","DCA",0,"ontime"
"MQ",904,"LGA","01/31/2004","DCA",0,"ontime"
"MQ",1254,"LGA","01/31/2004","DCA",0,"ontime"
"UA",847,"LGA","01/31/2004","IAD",0,"ontime"
"US",706,"LGA","01/31/2004","DCA",0,"ontime"
"US",857,"LGA","01/31/2004","DCA",0,"ontime"
"US",1058,"LGA","01/31/2004","DCA",0,"ontime"
"US",1256,"LGA","01/31/2004","DCA",0,"ontime"
"US",1457,"LGA","01/31/2004","DCA",0,"ontime"
"US",1655,"LGA","01/31/2004","DCA",0,"ontime"
"US",1856,"LGA","01/31/2004","DCA",0,"ontime"
"RU",1025,"EWR","01/31/2004","BWI",0,"ontime"
"RU",1449,"EWR","01/31/2004","BWI",0,"ontime"
"RU",1715,"EWR","01/31/2004","BWI",0,"ontime"
"RU",704,"EWR","01/31/2004","BWI",0,"ontime"
"CO",1255,"EWR","01/31/2004","DCA",0,"ontime"
"DH",840,"EWR","01/31/2004","IAD",0,"ontime"
"DH",1659,"EWR","01/31/2004","IAD",0,"ontime"
"DH",1247,"EWR","01/31/2004","IAD",0,"ontime"
"DH",2111,"EWR","01/31/2004","IAD",0,"ontime"
"RU",1458,"EWR","01/31/2004","IAD",0,"ontime"
"RU",925,"EWR","01/31/2004","DCA",0,"ontime"
"RU",650,"EWR","01/31/2004","IAD",0,"ontime"
"RU",644,"EWR","01/31/2004","DCA",0,"ontime"
"RU",1653,"EWR","01/31/2004","IAD",0,"ontime"
"RU",1558,"EWR","01/31/2004","DCA",0,"ontime"
"RU",1403,"EWR","01/31/2004","DCA",0,"ontime"
"RU",1736,"EWR","01/31/2004","DCA",0,"ontime"
